sentence_id,at,content,category,sentiment
review_13350_1,2025-07-14 00:07:08,"lambat, susah dapat driver",service,negative
review_13352_1,2025-07-13 23:55:44,apaan nyari ojek nya lama bangett,service,negative
review_13354_1,2025-07-13 23:27:38,kanapaa ga bisaa di bukaaa,app,negative
review_13355_1,2025-07-13 22:15:26,Keren,none,positive
review_13358_1,2025-07-13 22:00:33,sangat membantu sekali gojek,service,positive
review_13359_1,2025-07-13 21:57:42,respek baik,none,positive
review_13362_1,2025-07-13 21:10:33,Amazing,none,positive
review_13365_3,2025-07-13 19:58:57,tapi dua2nya gk ada driver yg mau ambil.,service,negative
review_13368_1,2025-07-13 17:58:35,mantap membantu sekali,none,positive
review_13369_1,2025-07-13 17:34:59,banyak gangguan,app,negative
review_13370_1,2025-07-13 17:33:48,sudah lumayan bagus terus tinggkatkan kesejahteraan driver ny,service,positive
review_13370_2,2025-07-13 17:33:48,biar kendaraan ny bagus dan layak jalan,service,positive
review_13374_2,2025-07-13 16:43:48,good job gaskeun ..,none,positive
review_13375_1,2025-07-13 16:41:43,terbaik pokonya,none,positive
review_13377_1,2025-07-13 16:31:15,bagus,none,positive
review_13378_1,2025-07-13 16:30:27,mantap pelayanan nya lanjutkan,service,positive
review_13379_1,2025-07-13 16:28:54,mantap,none,positive
review_13380_1,2025-07-13 16:26:23,"Map nya semakin lama semakin ngaco,parah banget melenceng jauh, kalau cek posisi driver kadang engga bergerak,kadang seperti nyasar kelewat jauh",app,negative
review_13385_1,2025-07-13 15:31:04,"driver gocar pada malas,!",service,negative
review_13385_2,2025-07-13 15:31:04,sini udah nunggu lama gk gerak2,service,negative
review_13385_4,2025-07-13 15:31:04,dahlah aq jg mlas pke gocar!!!!,service,negative
review_13387_1,2025-07-13 14:58:46,mantap jiwa,none,positive
review_13389_1,2025-07-13 14:04:05,bermanfaat,none,positive
review_13392_1,2025-07-13 13:40:19,aplikasi pungli,app,negative
review_13393_1,2025-07-13 13:38:17,bagus,none,positive
review_13394_1,2025-07-13 13:21:51,mantap sangat membantu ..,none,positive
review_13395_1,2025-07-13 13:00:50,mantap pokoke,none,positive
review_13396_2,2025-07-13 12:46:18,"tapi di batalin mulu tukangnya,saya smpe di omelin gara gara telat",service,negative
review_13398_1,2025-07-13 12:38:44,mantappp,none,positive
review_13399_6,2025-07-13 12:35:58,kecewa banget sih sama aplikasi ini sekarang.,app,negative
review_13400_1,2025-07-13 12:35:54,bagusss,none,positive
review_13404_2,2025-07-13 12:01:02,"tapi pesen gofood jam 6 sama pesen shopeefood jam 6 lebih 40(18.40) yang datang cepet shopeefoodnya,",service,negative
review_13405_1,2025-07-13 11:52:03,dah males gara² drivernya minta uang 10 ribu,service,negative
review_13405_3,2025-07-13 11:52:03,tpi orangnya marah,service,negative
review_13407_1,2025-07-13 11:25:30,aplikasi tolol bayar full,app,negative
review_13407_3,2025-07-13 11:25:30,tp dia sendiri yg buat lama dgn dijadikan double order,service,negative
review_13408_1,2025-07-13 11:23:02,gabisaa didaftar,app,negative
review_13410_1,2025-07-13 10:43:52,terbaik dan terpercaya,none,positive
review_13411_1,2025-07-13 10:29:47,mudah dalam pengaplikasin dan pengoperasian nya.,app,positive
review_13412_1,2025-07-13 10:28:58,sangat baik pelayanannya,service,positive
review_13413_1,2025-07-13 10:28:46,sangat membantu,none,positive
review_13414_1,2025-07-13 10:23:15,mantap,none,positive
review_13415_1,2025-07-13 10:21:47,"sangat amat membantu banget di saat jalanan macet dan pengiriman pun sangat membantu,pelayanan nya baik",service,positive
review_13417_1,2025-07-13 10:15:42,bagus aman juga,none,positive
review_13418_1,2025-07-13 10:07:52,sangat membantu,none,positive
review_13419_1,2025-07-13 10:05:41,kenapa akun gojek saya tidak bisa login..,app,negative
review_13423_1,2025-07-13 09:38:06,bagaimana cara mengambil akun kembali,app,negative
review_13425_1,2025-07-13 09:12:27,good,none,positive
review_13426_1,2025-07-13 09:02:39,Saya kecewa,none,negative
review_13427_1,2025-07-13 09:01:55,iklan terus,app,negative
review_13428_1,2025-07-13 09:01:45,sangat ramah,none,positive
review_13430_1,2025-07-13 08:41:27,Bagus bantu bgt,none,positive
review_13431_1,2025-07-13 08:39:47,oke baik,none,positive
review_13432_1,2025-07-13 08:35:58,bagus,none,positive
review_13435_1,2025-07-13 08:24:40,bagus membantu,none,positive
review_13435_2,2025-07-13 08:24:40,tapi pas awal² error,app,negative
review_13437_1,2025-07-13 08:19:16,aplikasi apa ini orang bayar tepat terus 2 mgu sebelum jatuh tempo udh byr saya dikasih limit malah gak bisa pakai nyesal saya bayar cepat tau gitu byr pas jatuh tempo aja.,app,negative
review_13438_1,2025-07-13 07:52:39,driver mobil gak mau ambil bae,service,negative
review_13439_2,2025-07-13 07:49:03,masa suruhbnungguin driver drop penumpang dlu..,service,negative
review_13439_3,2025-07-13 07:49:03,kan tolol,none,negative
review_13440_1,2025-07-13 07:48:23,mantap,none,positive
review_13441_2,2025-07-13 07:47:17,tp aneh nya merchant nya tdk menerima pembayaran dari sy,service,negative
review_13441_5,2025-07-13 07:47:17,Krn merugikan konsumen.,service,negative
review_13443_1,2025-07-13 07:34:16,So far perjalanan aman2 saja.,service,positive
review_13443_4,2025-07-13 07:34:16,karena sulitnya armada.,service,negative
review_13443_5,2025-07-13 07:34:16,Belum lagi tidak adanya proteksi kalau ada kesalahan transfer ke rek Gopay lain.,app,negative
review_13443_8,2025-07-13 07:34:16,Terimakasih.,none,positive
review_13444_1,2025-07-13 07:32:31,seru,none,positive
review_13445_1,2025-07-13 07:31:03,kenapa aplikasi kelen makin lemot ini ga jaya biasanya,app,negative
review_13446_1,2025-07-13 07:31:00,mantap,none,positive
review_13449_1,2025-07-13 07:26:14,cepat,none,positive
review_13450_1,2025-07-13 07:26:06,mantap,none,positive
review_13452_1,2025-07-13 06:45:10,mantap,none,positive
review_13453_1,2025-07-13 06:39:08,Bagus,none,positive
review_13456_1,2025-07-13 06:09:57,"tiba2 ada pesanan yang tidak d pesan, dan tdk bisa d tindak lanjuti",app,negative
review_13457_1,2025-07-13 06:08:20,"driver paling ngeselin gojek,,,gak sabaran",service,negative
review_13458_1,2025-07-13 06:05:06,sejauh ini bagus fitur2 nya,app,positive
review_13460_1,2025-07-13 05:40:12,bagus,none,positive
review_13461_1,2025-07-13 05:37:11,drivernya gk balas chat terlalu cuek perlu diperhatikan lagi drivernya,service,negative
review_13462_1,2025-07-13 05:31:24,bagus,none,positive
review_13464_1,2025-07-13 05:08:56,mantap,none,positive
review_13465_1,2025-07-13 05:05:18,"Gojek salah satu transportasi yang konsisten dalam pelayanan mau itu tengah malam /pun hujan deras sekalipun Go Ride & Go Car selalu tampil dengan pelayanan yang maksimal, sukses selalu untuk semua keluarga besar Gojek Aamiin 🤲",service,positive
review_13466_1,2025-07-13 05:03:29,sangat puass,none,positive
review_13468_1,2025-07-13 04:57:30,aplikasi baik,app,positive
review_13469_1,2025-07-13 04:56:18,sangat memudahkan,none,positive
review_13473_1,2025-07-13 04:39:13,sangat bagus dan gosend sangat membantu 👍👏🙏,service,positive
review_13474_2,2025-07-13 04:27:27,karena tidak bisa ss barang yang kita mau beli,app,negative
review_13474_4,2025-07-13 04:27:27,sehingga lebih mudah,none,positive
review_13475_1,2025-07-13 04:10:07,aplikasi gak konsisten!!!!,app,negative
review_13475_2,2025-07-13 04:10:07,"Udah di atur pembayaran cash malah tiba"" kembali ke gopay!!!!!",app,negative
review_13475_3,2025-07-13 04:10:07,merepotkan!!!!!!!,none,negative
review_13476_1,2025-07-13 04:02:24,sangat membantu,none,positive
review_13477_1,2025-07-13 04:01:53,mantap,none,positive
review_13481_1,2025-07-13 03:27:55,"Selalu saja setiap scan barcode ada tulisan,ada aktivitas tidak wajar",app,negative
review_13482_1,2025-07-13 03:21:33,"gak jelas, belum klik pesan udah kepesan duluan mana gak bisa dibatalin",app,negative
review_13483_1,2025-07-13 03:16:52,mantap,none,positive
review_13484_1,2025-07-13 03:14:32,sangat kecewa sama gojek,service,negative
review_13486_1,2025-07-13 03:00:41,"dua kali gopay later diblokir tanpa ada kejelasan, user dan password dipegang sendiri bahkan sudah dilakukan versi 2 langkah.",app,negative
review_13487_3,2025-07-13 02:56:56,sekarang drivernya gojek kebanyakan cancel.,service,negative
review_13489_1,2025-07-13 02:17:12,sangat membantu,none,positive
review_13490_1,2025-07-13 02:10:37,LOVEE BGT..,none,positive
review_13490_2,2025-07-13 02:10:37,jadi gampang kemana mana dan pesen makanan hwhw😋😋🤍🤍,service,positive
review_13491_1,2025-07-13 02:01:36,mantap,none,positive
review_13498_1,2025-07-13 01:40:38,baik,none,positive
review_13499_1,2025-07-13 01:34:37,aplikasi penjajah..,app,negative
review_13500_5,2025-07-13 01:34:15,biadab.,none,negative
review_13503_1,2025-07-13 01:14:49,good,none,positive
review_13505_1,2025-07-13 00:52:06,aman aman aja,none,positive
review_13506_1,2025-07-13 00:40:21,bagus,none,positive
review_13507_1,2025-07-13 00:20:14,good,none,positive
review_13508_1,2025-07-13 00:00:33,makasih sudah di antar dg nyaman,service,positive
review_13510_1,2025-07-12 23:54:56,mantap,none,positive
review_13513_1,2025-07-12 23:15:46,mantaps,none,positive
review_13515_1,2025-07-12 22:23:41,ngk bisa chat ke driver go food,app,negative
review_13517_1,2025-07-12 21:17:32,aman terpercaya,none,positive
review_13518_1,2025-07-12 21:15:09,mantap,none,positive
review_13519_1,2025-07-12 21:12:44,memuaskan,none,positive
review_13521_1,2025-07-12 19:07:49,lama sekali dapat drivernya,service,negative
review_13523_1,2025-07-12 18:36:43,"Drivernya baik""",service,positive
review_13525_1,2025-07-12 18:14:34,sangat membantu,none,positive
review_13527_5,2025-07-12 17:53:01,"tapi sesungguhnya driver jg punya keluhan yg sama lhoo,jadi lebih sepi",service,negative
review_13531_2,2025-07-12 17:11:23,"akun seperti di hack/scam ada bukti chat dan alamat detail dan sangat akurat aplikasi gojek mulai berbahaya, jangan dipakai...!!!",app,negative
review_13533_1,2025-07-12 16:39:36,bagus,none,positive
review_13535_1,2025-07-12 16:14:51,mantap,none,positive
review_13537_1,2025-07-12 16:09:35,sangat membantu,none,positive
review_13538_1,2025-07-12 15:55:05,sangatlah membantu..,none,positive
review_13541_1,2025-07-12 14:51:50,pertahankan,none,positive
review_13542_1,2025-07-12 14:46:44,sangat bermanfaat,none,positive
review_13544_1,2025-07-12 14:08:33,"tepat waktu penjemputan nya,, drivernya sopan",service,positive
review_13546_1,2025-07-12 13:45:03,sangat membantu,none,positive
review_13548_2,2025-07-12 13:34:16,simpel cepat,none,positive
review_13554_1,2025-07-12 13:09:20,mudah dan cepat,none,positive
review_13555_1,2025-07-12 13:03:39,puas dengan pelayanannya,service,positive
review_13557_1,2025-07-12 12:56:25,sangat membantu penjualan d warung sya,service,positive
review_13559_1,2025-07-12 12:53:14,mantap,none,positive
review_13562_1,2025-07-12 12:38:08,bagus banget,none,positive
review_13564_1,2025-07-12 12:31:09,gojek sekarang lambat selalu terlambat,service,negative
review_13565_1,2025-07-12 12:27:31,is the besth,none,positive
review_13568_1,2025-07-12 12:04:41,keren,none,positive
review_13569_1,2025-07-12 11:57:43,bagus,none,positive
review_13570_2,2025-07-12 11:53:27,terima kasih,none,positive
review_13571_1,2025-07-12 11:40:27,Well,none,positive
review_13572_1,2025-07-12 11:40:25,bintang ⭐,none,positive
review_13574_1,2025-07-12 11:31:37,bagusss,none,positive
review_13575_1,2025-07-12 11:29:25,mantap banget 👍👍,none,positive
review_13576_1,2025-07-12 11:21:54,mantap,none,positive
review_13577_3,2025-07-12 11:13:51,Selepas itu untuk Gojek fitur yang lain nya bagus,app,positive
review_13580_1,2025-07-12 11:00:34,verifikasi gagal terus ga bisa masuk,app,negative
review_13581_6,2025-07-12 10:58:31,setidak profesional bgini yah gojek.,service,negative
review_13582_1,2025-07-12 10:24:30,mmtap,none,positive
review_13583_1,2025-07-12 10:17:06,ok membantu,none,positive
review_13586_4,2025-07-12 09:48:14,sama paling males dapat driver goput cewe soalnya lambat terus sering kesasar mana gitu terus ngoceh²,service,negative
review_13587_1,2025-07-12 09:42:26,"oke,good",none,positive
review_13588_1,2025-07-12 09:37:11,keren,none,positive
review_13589_1,2025-07-12 09:28:06,memuaskan,none,positive
review_13590_1,2025-07-12 09:26:18,sip bisa membantu bgt,none,positive
review_13592_1,2025-07-12 09:10:14,sangat membantu,none,positive
review_13593_1,2025-07-12 09:07:38,oke mantap,none,positive
review_13595_1,2025-07-12 08:53:20,Sangat membantu klo mau bepergian pesan Gojek lebih simple tidak harus bawa kendaraan sendiri klo kondisi lagi kurang fit.,service,positive
review_13596_1,2025-07-12 08:51:19,good job,none,positive
review_13599_1,2025-07-12 08:37:41,tolong mapnya lebih akurat.,app,negative
review_13599_2,2025-07-12 08:37:41,susah sekali pas titik.,app,negative
review_13600_1,2025-07-12 08:37:19,sikap driver ramah,service,positive
review_13601_1,2025-07-12 08:33:05,Aman dan tepat waktu,none,positive
review_13602_1,2025-07-12 08:33:01,"gak jelas bangat drivernya saya ngorder ngak ada yang mau jalan,pas dichat gak ada respon sama sekali",service,negative
review_13603_1,2025-07-12 08:30:36,ok bagus,none,positive
review_13606_1,2025-07-12 07:53:29,servernya koq lemot,app,negative
review_13607_1,2025-07-12 07:48:23,"ada driver yg ga sopan sama sama saya ,",service,negative
review_13608_1,2025-07-12 07:46:47,Ok dah pakai aplikasi ini,app,positive
review_13609_1,2025-07-12 07:45:44,bagus,none,positive
review_13610_1,2025-07-12 07:40:50,oke cepat,none,positive
review_13611_1,2025-07-12 07:34:54,sangat mudah,none,positive
review_13613_1,2025-07-12 07:32:51,gojek selalu membantu saya untuk membeli kebutuhan saya selalu tingkat kan gojek untuk driver,service,positive
review_13615_1,2025-07-12 07:31:38,Cuihhhh,none,negative
review_13616_2,2025-07-12 07:22:31,"pokoknya membantu banget deh, mantap",none,positive
review_13617_1,2025-07-12 07:21:50,terima kasih,none,positive
review_13619_3,2025-07-12 06:54:49,tapi gocar nya marah dan bertindak tidak sopan.,service,negative
review_13619_6,2025-07-12 06:54:49,tapi kita tetap bayar sesuai aplikasi .,app,negative
review_13619_7,2025-07-12 06:54:49,drivernya ngefoto wajah dan sarkas.,service,negative
review_13619_12,2025-07-12 06:54:49,tapi sikap drivernya sangat tidak ramah .,service,negative
review_13621_1,2025-07-12 06:45:34,baik,none,positive
review_13623_1,2025-07-12 06:35:24,aman nyaman dan sangat terpercaya tenks.. 🤍,service,positive
review_13624_2,2025-07-12 06:30:26,kalo aku kasih bintang 1 elu udah bagus banget ngapain iklan segitu banyak cm bikin ilfil,app,negative
review_13627_1,2025-07-12 06:23:25,kadang² Apk sudah error,app,negative
review_13629_1,2025-07-12 06:09:41,aplkasinya bagus udah kaya game epep,app,positive
review_13634_1,2025-07-12 05:28:42,Mantap,none,positive
review_13635_1,2025-07-12 05:24:39,drivernya mantap sangat membantu,service,positive
review_13636_1,2025-07-12 05:16:46,great,none,positive
review_13638_1,2025-07-12 05:12:19,top up emoney mandiri status sukses saldo kagak nambah byadab,app,negative
review_13639_1,2025-07-12 05:03:41,"buruk, aku gak sengaja kepencet pesan gara2 ngelag, gak bisa di batalkan lagi di aplikasi nya, duhh",app,negative
review_13641_1,2025-07-12 04:55:46,that's cool,none,positive
review_13642_1,2025-07-12 04:51:56,semuanya ok,none,positive
review_13643_1,2025-07-12 04:48:41,bagus banget,none,positive
review_13644_1,2025-07-12 04:35:50,sangat berguna,none,positive
review_13646_1,2025-07-12 04:27:33,"menyebalkan, kepencet order belum ada 2 detik, tidak ada cara apapun untuk membatalkannya.",app,negative
review_13647_1,2025-07-12 04:23:19,Alhamdulillah bagus dan bermanfaat ...,none,positive
review_13650_3,2025-07-12 03:39:22,"tapi masih tetap aja gabisa,diruh aktifkan lokasi :'(",app,negative
review_13651_1,2025-07-12 03:29:08,Good,none,positive
review_13653_1,2025-07-12 03:17:05,Nice👍👍👍,none,positive
review_13654_1,2025-07-12 03:12:27,bagus,none,positive
review_13655_1,2025-07-12 02:53:50,bagus pisan,none,positive
review_13656_1,2025-07-12 02:31:49,sangat membantu,none,positive
review_13658_1,2025-07-12 02:06:12,mantap pokoknya,none,positive
review_13659_1,2025-07-12 02:06:06,mantap,none,positive
review_13662_1,2025-07-12 01:55:27,bgus,none,positive
review_13663_1,2025-07-12 01:49:05,pelayanan buruk dan tidak ada perbaikan,service,negative
review_13664_1,2025-07-12 01:41:48,good,none,positive
review_13669_1,2025-07-12 00:42:04,sangat mrmbantu,none,positive
review_13671_3,2025-07-12 00:16:27,ribet 🥹,none,negative
review_13673_1,2025-07-11 23:37:55,professional,none,positive
review_13674_1,2025-07-11 23:13:25,driver baik dan ramah.,service,positive
review_13678_1,2025-07-11 21:19:06,"sulit mendapatkan layanan gojek, gojek, gocar, gosend di area balikpapan",service,negative
review_13679_1,2025-07-11 20:25:47,"pengalaman yg tidak menyenangkan, waktu pertama kali kalian butuh penumpang,butuh konsumen,para driver nice,ramah dan sopan, sekarang setelah bertahun-tahun kalian hidup bersama kami, bukan nya tambah baik,yg ada malah semakin krg baik,",service,negative
review_13679_2,2025-07-11 20:25:47,"walaupun itu hanya sebagian driver ya,sdm sbgi seorang driver tolong ditingkatkan lagi, oh iya rute kami bogor-bandara Soekarno Hatta, lmyn jauh yaa.",service,negative
review_13679_3,2025-07-11 20:25:47,"keramahan dan layanan tolong ditingkatkan ya,",service,negative
review_13680_1,2025-07-11 20:25:43,luar biasa baik,none,positive
review_13683_1,2025-07-11 19:38:41,"terkadang saya kesulitan dalam mendapatkan driver ojol, sekalipun dapat lokasinya cukup jauh.",service,negative
review_13684_1,2025-07-11 19:32:03,mantaps,none,positive
review_13686_2,2025-07-11 18:11:17,"LAMAA LEMPAR LEMPAR DRIVER, GA REKOMENDED, GA KAYA KURIR SHOPEE FOOD.",service,negative
review_13686_3,2025-07-11 18:11:17,"KAPOK BELI GOFOOD,",service,negative
review_13689_1,2025-07-11 17:47:44,aplikasi oke,app,positive
review_13694_1,2025-07-11 16:21:50,puas banget wak dengan pelayanannya,service,positive
review_13695_1,2025-07-11 16:16:20,saya,none,neutral
review_13695_4,2025-07-11 16:16:20,"sistem aplikasi nya licik,munafiq tak pernah mengingat jasa orang.",app,negative
review_13697_1,2025-07-11 15:46:41,kalau bisa banyakin drever nya biyar gak lama nunggu dapet drivernya,service,negative
review_13700_1,2025-07-11 14:54:00,sering banget dapet driver gocar yang rese.,service,negative
review_13701_1,2025-07-11 14:45:53,terimakasih.,none,positive
review_13702_1,2025-07-11 14:44:28,bagus sekali,none,positive
review_13703_1,2025-07-11 14:42:34,Terimakasih..,none,positive
review_13703_2,2025-07-11 14:42:34,Sangat menyenangkan dan ramah drivernya.,service,positive
review_13703_3,2025-07-11 14:42:34,aplikasinya juga memudahkan pengguna,app,positive
review_13706_1,2025-07-11 14:30:18,"pengalaman buruk banget,udah pesan semua driver ngak ada yang bergerak udah di kasih tip tetap ngak gerak",service,negative
review_13707_1,2025-07-11 14:21:39,mantap!,none,positive
review_13707_2,2025-07-11 14:21:39,pelayanan nya cukup oke,service,positive
review_13709_1,2025-07-11 13:42:46,mantap...,none,positive
review_13709_3,2025-07-11 13:42:46,kalo cari alamat detail suka susah,app,negative
review_13712_1,2025-07-11 13:34:32,Terimakasih gojek,service,positive
review_13714_1,2025-07-11 13:22:45,gabisa pilih nominal buat kasih tip,app,negative
review_13715_1,2025-07-11 13:18:47,"Cari driver lama, trus driver nya plin plan klo gofood",service,negative
review_13718_1,2025-07-11 12:54:14,kasih bintang 3 dulu apknya suka GK jelas mau bayar malah GK bisa lanjut transaksi,app,negative
review_13720_1,2025-07-11 12:52:04,mantap,none,positive
review_13721_1,2025-07-11 12:51:58,sangat menganggu,none,negative
review_13723_1,2025-07-11 12:23:41,"kecewa pernah pesen menunggu hampir 2 jam ujung"",@ dibatalin ...",service,negative
review_13724_1,2025-07-11 12:17:55,pengantaran cepat,service,positive
review_13726_2,2025-07-11 12:09:21,😍😍 terimakasih Gojek :)),service,positive
review_13727_1,2025-07-11 12:07:15,mantap,none,positive
review_13729_2,2025-07-11 11:47:31,"Sayangnya fitur Go-Car kurang membantu,pencarian lokasi otomatis yang lama,",app,negative
review_13729_3,2025-07-11 11:47:31,"padahal sinyal bagus,maps nyala.",app,negative
review_13729_4,2025-07-11 11:47:31,"Juga driver yang tiba-tiba ganti tanpa pemberitahuan,semoga bisa terus",service,negative
review_13729_5,2025-07-11 11:47:31,"lebih baik, terimakasih.",none,positive
review_13732_1,2025-07-11 11:01:40,GUA HARUS NUNGGU BERAPA LAMA LAGI?,service,negative
review_13732_2,2025-07-11 11:01:40,SUMPAH APLIKASI SERING ERROR??,app,negative
review_13733_1,2025-07-11 11:00:41,nice,none,positive
review_13734_1,2025-07-11 10:54:08,"pas saya lihat di riwayat pembayaran di inbox ada keberhasilan transaksi yang tidak saya kenal, ini sudah terjadi 2x syaa harap kejadian ini dapat di tindak lanjuti",app,negative
review_13735_1,2025-07-11 10:51:38,bagus,none,positive
review_13738_1,2025-07-11 10:17:04,so far is good,none,positive
review_13739_1,2025-07-11 10:06:04,hebat driver nya handal🙏,service,positive
review_13742_1,2025-07-11 09:21:12,sangat cocok,none,positive
review_13743_2,2025-07-11 09:06:40,tp hr ini apk nya logout sendiri terus berkali-kali.,app,negative
review_13743_4,2025-07-11 09:06:40,terpaksa un-install sementara.,app,negative
review_13744_1,2025-07-11 09:04:31,sangat senang dan puas,none,positive
review_13745_1,2025-07-11 08:57:04,Good,none,positive
review_13749_6,2025-07-11 08:17:26,kalo cuaca lg cerah driver jauh langsung di cansel.,service,negative
review_13751_1,2025-07-11 08:02:12,good...!!! 👍👍👍,none,positive
review_13752_1,2025-07-11 07:57:45,Aman & nyaman,none,positive
review_13753_1,2025-07-11 07:46:14,aplikasi bug,app,negative
review_13754_1,2025-07-11 07:46:06,pelayanan sudah bagus,service,positive
review_13755_1,2025-07-11 07:45:11,bagus,none,positive
review_13757_1,2025-07-11 07:21:00,mudah dan terpercaya 👍👍👍💪💪,none,positive
review_13759_1,2025-07-11 07:17:00,cepat,none,positive
review_13760_1,2025-07-11 07:05:18,cukup membantu,none,positive
review_13762_1,2025-07-11 06:53:48,cepat tanggap,none,positive
review_13764_1,2025-07-11 06:42:33,Excellent driver,service,positive
review_13770_1,2025-07-11 06:10:34,good,none,positive
review_13771_1,2025-07-11 06:07:51,sangat membantu,none,positive
review_13772_1,2025-07-11 06:07:27,mantap,none,positive
review_13774_1,2025-07-11 05:29:07,siip,none,positive
review_13776_1,2025-07-11 05:22:32,mantap,none,positive
review_13777_1,2025-07-11 05:22:28,bagus,none,positive
review_13778_1,2025-07-11 04:52:47,saya cukup suka memakai gojek,service,positive
review_13781_1,2025-07-11 04:30:31,good,none,positive
review_13782_1,2025-07-11 04:16:25,bagus dan para driver nya ramah,service,positive
review_13784_1,2025-07-11 04:00:53,sangat memuaskan,none,positive
review_13787_1,2025-07-11 03:41:48,baik,none,positive
review_13789_2,2025-07-11 03:25:01,"lebih baik lagi,,",none,positive
review_13790_1,2025-07-11 03:17:10,sangat membantu,none,positive
review_13791_1,2025-07-11 03:16:00,Bahagia,none,positive
review_13792_1,2025-07-11 03:15:13,ok bagus,none,positive
review_13793_1,2025-07-11 03:12:30,untuk cari drivernya sering di cancle,service,negative
review_13793_2,2025-07-11 03:12:30,"padahal udah nungguin lama, susah cari driver",service,negative
review_13795_1,2025-07-11 03:04:40,baguss,none,positive
review_13796_1,2025-07-11 02:58:48,good job,none,positive
review_13797_1,2025-07-11 02:51:16,Suka eror,app,negative
review_13800_2,2025-07-11 02:44:51,saya sangat puas memakai aplikasi ini selama beberapa tahun terhitung sejak 2021-2025,app,positive
review_13801_1,2025-07-11 02:12:48,mantap,none,positive
review_13802_1,2025-07-11 02:12:19,semuanya Baik.,none,positive
review_13803_1,2025-07-11 02:12:18,sangat membantu,none,positive
review_13806_1,2025-07-11 01:59:34,saya sangat suka,none,positive
review_13807_1,2025-07-11 01:53:41,good,none,positive
review_13809_1,2025-07-11 01:36:30,mantap,none,positive
review_13811_1,2025-07-11 01:22:48,bagus,none,positive
review_13814_1,2025-07-11 01:05:24,best best best,none,positive
review_13816_1,2025-07-11 00:55:16,eror teross,app,negative
review_13819_1,2025-07-11 00:12:59,mantap,none,positive
review_13820_2,2025-07-11 00:12:12,tapi kadangan eror,app,negative
review_13822_2,2025-07-10 23:32:11,"padahal sedang buru buru kejar waktu jadwal kereta Jawa, menyusahkan",service,negative
review_13824_1,2025-07-10 23:25:05,Aman dan nyaman,none,positive
review_13825_1,2025-07-10 23:18:16,Good,none,positive
review_13826_1,2025-07-10 23:13:47,bagus,none,positive
review_13827_1,2025-07-10 18:55:53,ojek ok bgt dan membntu bngt dg org yg lg ke pepet.,service,positive
review_13827_4,2025-07-10 18:55:53,pokok nya ok bgt lh👍👍👍.,none,positive
review_13828_3,2025-07-10 18:47:34,terima kasih,none,positive
review_13830_1,2025-07-10 16:25:37,sebenernya oke sih apk nyaa...,app,positive
review_13830_2,2025-07-10 16:25:37,sangat membantu...,none,positive
review_13831_1,2025-07-10 16:22:52,mantap,none,positive
review_13836_1,2025-07-10 14:54:35,OK kok,none,positive
review_13837_1,2025-07-10 14:45:23,pelayanan bagus ramah tamah driver nya nyaman dlm perjalanan,service,positive
review_13838_6,2025-07-10 14:44:16,thanks.,none,positive
review_13840_1,2025-07-10 14:33:07,dapet driver gajelas muluuu,service,negative
review_13841_1,2025-07-10 14:27:17,mantap,none,positive
review_13842_1,2025-07-10 14:25:39,baik,none,positive
review_13844_1,2025-07-10 14:18:44,okeee,none,positive
review_13847_1,2025-07-10 14:02:44,ditiap Dapat driver pada gak ada yg bner smua gak sopan sama sekali,service,negative
review_13848_1,2025-07-10 13:46:05,menyenangkan,none,positive
review_13850_3,2025-07-10 13:35:21,tapi di tolak & limit paylater sebelumnya pun jadi g ada,app,negative
review_13851_1,2025-07-10 13:27:27,mantap,none,positive
review_13852_1,2025-07-10 13:18:41,rata2 dapat driver yg suka marah2 👎,service,negative
review_13853_3,2025-07-10 13:16:11,customer menunggu lama dan sia2.,service,negative
review_13855_1,2025-07-10 12:52:41,bagus,none,positive
review_13857_1,2025-07-10 12:49:07,Baguss,none,positive
review_13858_1,2025-07-10 12:45:41,sangat baik,none,positive
review_13859_1,2025-07-10 12:36:16,baik,none,positive
review_13860_2,2025-07-10 12:36:01,padahal udh pake akun ku sendiri kecewa,app,negative
review_13861_1,2025-07-10 12:22:46,driver nya bikin kecewa ..,service,negative
review_13861_2,2025-07-10 12:22:46,ngga pernah ada yg mau ambil,service,negative
review_13864_1,2025-07-10 11:49:52,good job,none,positive
review_13869_2,2025-07-10 11:16:16,"Jadi driver harus pickup lagi ke Customer lainnya, tidak langsung antar ke tujuan !",service,negative
review_13870_1,2025-07-10 11:15:16,cepat sampai...,none,positive
review_13872_1,2025-07-10 10:57:47,mantap,none,positive
review_13873_2,2025-07-10 10:46:53,"kalo lagi apa² trs kena iklan lu, gabisa di skip jadi harus ngulang dari awal.",app,negative
review_13873_3,2025-07-10 10:46:53,caper bgt sih?,none,negative
review_13874_1,2025-07-10 10:46:35,"klo mau order pas hujan itu sulit,berasa kaya para driver nya sok sibuk😅😂🤣apalagi pas menjelang berbuka puasa sering kecewa diover2 trus...",service,negative
review_13878_1,2025-07-10 10:02:16,semangat,none,positive
review_13880_2,2025-07-10 09:51:48,sangat mengecewakan,none,negative
review_13882_1,2025-07-10 09:44:04,memuaskan,none,positive
review_13883_4,2025-07-10 09:37:17,Enak.,none,positive
review_13883_5,2025-07-10 09:37:17,Keren),none,positive
review_13884_1,2025-07-10 09:24:35,sangat membantu,none,positive
