sentence_id,at,content,category,sentiment
review_13653_1,2025-07-12 03:17:05,nice,none,positive
review_13654_1,2025-07-12 03:12:27,bagus,none,positive
review_13655_1,2025-07-12 02:53:50,bagus sangat,none,positive
review_13656_1,2025-07-12 02:31:49,sangat membantu,none,positive
review_13657_1,2025-07-12 02:17:48,sangat penting untuk setiap pengantaran,none,positive
review_13658_1,2025-07-12 02:06:12,mantap pokoknya,none,positive
review_13659_1,2025-07-12 02:06:06,mantap,none,positive
review_13660_1,2025-07-12 02:04:40,"membanyaki fitur pembayaran nya dong, pakai qris misalnya",app,negative
review_13660_2,2025-07-12 02:04:40,"biar lebih mudah, okelah",none,positive
review_13660_3,2025-07-12 02:04:40,kalau e-walet hanya gopay,none,neutral
review_13660_4,2025-07-12 02:04:40,tapi tolong lah mengapa banyak sangat potongan,app,negative
review_13660_5,2025-07-12 02:04:40,"kalau topup, jadi malas",service,negative
review_13660_6,2025-07-12 02:04:40,kalau mau mengisi gopay,none,neutral
review_13660_7,2025-07-12 02:04:40,kalau bisa tambahkan fitur e-walet lain,app,negative
review_13661_1,2025-07-12 01:56:13,oke tepat waktu,service,positive
review_13662_1,2025-07-12 01:55:27,bagus,none,positive
review_13663_1,2025-07-12 01:49:05,layanan buruk dan tidak ada perbaikan,service,negative
review_13664_1,2025-07-12 01:41:48,good,none,positive
review_13665_1,2025-07-12 01:29:47,oke,none,positive
review_13666_1,2025-07-12 01:13:01,sangat membantu untuk berpergian,none,positive
review_13667_1,2025-07-12 00:45:44,sangat membantu di kala urgent,none,positive
review_13668_1,2025-07-12 00:43:31,"dapat driver jauh, aplikasi lambat",app,negative
review_13669_1,2025-07-12 00:42:04,sangat mrmbantu,none,positive
review_13671_1,2025-07-12 00:16:27,dana tidak pernah dikembalikan ..,app,negative
review_13671_2,2025-07-12 00:16:27,"padahal transaksi batal, disuruh ke bank.",app,negative
review_13671_3,2025-07-12 00:16:27,rumit,none,negative
review_13672_1,2025-07-11 23:46:56,mantqb,none,positive
review_13673_1,2025-07-11 23:37:55,professional,none,positive
review_13674_1,2025-07-11 23:13:25,driver baik dan ramah.,service,positive
review_13674_2,2025-07-11 23:13:25,pengantaran tepat waktu,service,positive
review_13675_1,2025-07-11 22:46:11,oke,none,positive
review_13676_1,2025-07-11 22:30:18,jos,none,positive
review_13677_1,2025-07-11 22:13:38,apik mantap,none,positive
review_13678_1,2025-07-11 21:19:06,"sulit mendapatkan layanan gojek, gojek, gocar, gosend di area balikpapan",service,negative
review_13679_1,2025-07-11 20:25:47,"pengalaman yang tidak menyenangkan, waktu pertama kali kalian butuh penumpang,butuh konsumen,para driver nice,ramah dan sopan, sekarang setelah bertahun-tahun kalian hidup bersama kami, bukan nya tambah baik,yg ada bahkan semakin krg baik,",service,negative
review_13679_2,2025-07-11 20:25:47,"walaupun itu hanya sebagian driver ya,sdm sbgi seorang driver tolong ditingkatkan lagi, oh iya rute kami bogor-bandara soekarno hatta, lumayan jauh yaa.",service,negative
review_13679_3,2025-07-11 20:25:47,"keramahan dan layanan tolong ditingkatkan ya,",service,negative
review_13679_4,2025-07-11 20:25:47,karena kami bayar full.,service,neutral
review_13679_5,2025-07-11 20:25:47,"jangan takut,kami juga suka kasih tip buat driver.",service,negative
review_13680_1,2025-07-11 20:25:43,luar biasa baik,none,positive
review_13681_1,2025-07-11 20:23:28,oke,none,positive
review_13682_1,2025-07-11 19:52:48,made suardana sangat memuaskan,service,positive
review_13683_1,2025-07-11 19:38:41,"terkadang saya kesulitan dalam mendapatkan driver ojol, sekalipun dapat lokasinya cukup jauh.",service,negative
review_13683_2,2025-07-11 19:38:41,"hal yang saya rasakan ini diperkuat dengan keterangan oleh driver baik hati yang terbuka kepada saya selaku kustomer nya, bahwasanya saya diberi bintang merah/nilai jelek oleh driver dengan tanpa alasan yang jelas.",service,negative
review_13683_3,2025-07-11 19:38:41,sedangkan setiap di akhir transaksi saya selalu memberikan tips setidaknya 50% dari total transaksi.,service,negative
review_13683_4,2025-07-11 19:38:41,hal ini yang membuat saya cukup kecewa untuk menggunakan aplikasi gojek lagi.,service,negative
review_13684_1,2025-07-11 19:32:03,mantaps,none,positive
review_13685_1,2025-07-11 18:20:29,"apik jek, pokok murah",service,positive
review_13686_1,2025-07-11 18:11:17,"sebel sangat ambil gofood lewat gojek, lebih baik shopee food.",service,negative
review_13686_2,2025-07-11 18:11:17,"lamaa lempar lempar driver, tidak rekomended, tidak kayak kurir shopee food.",service,negative
review_13686_3,2025-07-11 18:11:17,"jera beli gofood,",service,negative
review_13687_1,2025-07-11 18:10:15,sebagi konsumen sering kali di cancel 1 pihak,service,negative
review_13687_2,2025-07-11 18:10:15,padahal sudah menunggu waktu yang lama.,service,negative
review_13687_3,2025-07-11 18:10:15,"kita tidak memiliki jalur komunikasi dengan tenan resto, untuk konfirmasi dan klarifikasi.",app,negative
review_13688_1,2025-07-11 17:49:47,mantullll,none,positive
review_13689_1,2025-07-11 17:47:44,aplikasi oke,app,positive
review_13690_1,2025-07-11 17:41:21,"saya driver gojek dari labuan bajo,mohon untuk perluasan area di labuan bajo ,banyak destinasi dalam kota labuan bajo belum di jangkau lewat aplikasi go-jek,mohon secepatnya di follow up",service,negative
review_13691_1,2025-07-11 17:13:13,mantap dan is the best lah pokoknya kalau pakai gojek,service,positive
review_13693_1,2025-07-11 16:48:47,lagi ngapa mengapai jadi gampang,none,positive
review_13693_2,2025-07-11 16:48:47,karena gojek mantap,service,positive
review_13694_1,2025-07-11 16:21:50,puas sangat wak dengan pelayanannya,service,positive
review_13695_1,2025-07-11 16:16:20,saya,none,neutral
review_13695_2,2025-07-11 16:16:20,karena ada gopay pinjam saja di aplikasi ini.,app,neutral
review_13695_3,2025-07-11 16:16:20,"kalau tidak sudah mau ajukan hapus akun dari aplikasi ini,mau pun akun gopay.",app,negative
review_13695_4,2025-07-11 16:16:20,"sistem aplikasi nya licik,munafiq tidak pernah mengingat jasa orang.",app,negative
review_13696_1,2025-07-11 15:57:17,makin sini makin mahal,service,negative
review_13697_1,2025-07-11 15:46:41,kalau bisa membanyaki drever nya biyar tidak lama menunggu dapat drivernya,service,negative
review_13698_1,2025-07-11 15:15:16,sangat membantu,none,positive
review_13700_1,2025-07-11 14:54:00,sering sangat dapat driver gocar yang rese.,service,negative
review_13700_2,2025-07-11 14:54:00,"saya pelanggan yang patuh aturan, jumlah penummpang enggak pernah melebihi batas.",service,negative
review_13700_3,2025-07-11 14:54:00,"puncaknya malam ini, dapat driver bilangnya otw, 30 menit ditunggu tidak datang dtg, sampai akhirnya tiket perjalanan saya hangus, tidak bisa refund.",service,negative
review_13700_4,2025-07-11 14:54:00,"kualitasnya makin menurutn, wajar",service,negative
review_13700_5,2025-07-11 14:54:00,kalau kalah saing sama pesaing lainnya dan akan bangkrut lebih cepat dari kompetitor lainnya.,service,negative
review_13700_7,2025-07-11 14:54:00,biar yang lain tidak perlu mengalami,service,negative
review_13701_1,2025-07-11 14:45:53,terimakasih.,none,positive
review_13702_1,2025-07-11 14:44:28,bagus sekali,none,positive
review_13703_1,2025-07-11 14:42:34,terimakasih..,none,positive
review_13703_2,2025-07-11 14:42:34,sangat menyenangkan dan ramah drivernya.,service,positive
review_13703_3,2025-07-11 14:42:34,aplikasi juga memudahkan pengguna,app,positive
review_13704_1,2025-07-11 14:39:16,layanan baik sekali,service,positive
review_13705_1,2025-07-11 14:32:49,memudahkan urusan,none,positive
review_13706_1,2025-07-11 14:30:18,"pengalaman buruk banget,udah pesan semua driver enggak ada yang bergerak sudah di kasih tip tetap enggak gerak",service,negative
review_13707_1,2025-07-11 14:21:39,mantap!,none,positive
review_13707_2,2025-07-11 14:21:39,layanan nya cukup oke,service,positive
review_13708_1,2025-07-11 14:03:52,terimakasih sudah memudahkan,none,positive
review_13709_1,2025-07-11 13:42:46,mantap...,none,positive
review_13709_2,2025-07-11 13:42:46,cuma kadang,none,neutral
review_13709_3,2025-07-11 13:42:46,kalau cari alamat detail suka susah,app,negative
review_13710_1,2025-07-11 13:40:38,sangat bahus layanan nya,service,positive
review_13711_1,2025-07-11 13:40:20,"tarif pesanan atau ongkos kirim mahal,",service,negative
review_13711_3,2025-07-11 13:40:20,hari ini masih 0 order dan 0 pendapatan.,app,negative
review_13711_4,2025-07-11 13:40:20,sekarang terulang lagi.,none,neutral
review_13712_1,2025-07-11 13:34:32,terimakasih gojek,service,positive
review_13713_1,2025-07-11 13:32:48,mantapppp,none,positive
review_13714_1,2025-07-11 13:22:45,tidak bisa pilih nominal buat kasih tip,app,negative
review_13715_1,2025-07-11 13:18:47,"cari driver lama, terus driver nya plin plan kalau gofood",service,negative
review_13716_1,2025-07-11 13:06:07,sialan gojek ktp tidak pernah saya pakai tiba-tiba ktp saya deh pernah daftar.,app,negative
review_13716_2,2025-07-11 13:06:07,mana tidak ada costumer service,service,negative
review_13717_1,2025-07-11 13:05:21,aplikasi gofood sangat diperlukan ketika kita malas beli/ memasak makanan,service,positive
review_13718_1,2025-07-11 12:54:14,kasih bintang 3 dulu aplikasi suka tidak jelas mau bayar bahkan tidak bisa lanjut transaksi,app,negative
review_13719_1,2025-07-11 12:53:13,"jangan munculi iklan saja la, orang enggak ada instal pun",app,negative
review_13720_1,2025-07-11 12:52:04,mantap,none,positive
review_13721_1,2025-07-11 12:51:58,sangat menganggu,none,negative
review_13722_1,2025-07-11 12:42:32,coba lebih banyak promo diskon nya,app,positive
review_13723_1,2025-07-11 12:23:41,"kecewa pernah pesan menunggu hampir 2 jam ujung,@ dibatalin ...",service,negative
review_13723_2,2025-07-11 12:23:41,sampai periih prut ku,none,negative
review_13724_1,2025-07-11 12:17:55,pengantaran cepat,service,positive
review_13726_1,2025-07-11 12:09:21,banyak diskonnya.,app,positive
review_13726_2,2025-07-11 12:09:21,terimakasih gojek :)),service,positive
review_13727_1,2025-07-11 12:07:15,mantap,none,positive
review_13728_1,2025-07-11 11:51:28,tolol sangat mengambil driver jauh2,service,negative
review_13729_1,2025-07-11 11:47:31,"fitur go-food sangat memuaskan, terimakasih atas diskon dan kemudahan customer yang lainnya.",app,positive
review_13729_2,2025-07-11 11:47:31,"sayangnya fitur go-car kurang membantu,pencarian lokasi otomatis yang lama,",app,negative
review_13729_3,2025-07-11 11:47:31,"padahal sinyal bagus,maps nyala.",app,negative
review_13729_4,2025-07-11 11:47:31,"juga driver yang tiba-tiba ganti tanpa pemberitahuan,semoga bisa terus",service,negative
review_13729_5,2025-07-11 11:47:31,"lebih baik, terimakasih.",none,positive
review_13731_1,2025-07-11 11:13:56,mantap cepat sampai,none,positive
review_13732_1,2025-07-11 11:01:40,saya harus menunggu berapa lama lagi?,service,negative
review_13732_2,2025-07-11 11:01:40,sumpah aplikasi sering error??,app,negative
review_13732_3,2025-07-11 11:01:40,mengapa sih?,none,negative
review_13732_4,2025-07-11 11:01:40,"jaringan bagus, sudah lelah dijalan.",service,negative
review_13732_5,2025-07-11 11:01:40,tolong sangat lah jangan suka galat anjing,app,negative
review_13733_1,2025-07-11 11:00:41,nice,none,positive
review_13734_1,2025-07-11 10:54:08,"pas saya lihat di riwayat pembayaran di inbox ada keberhasilan transaksi yang tidak saya kenal, ini sudah terjadi 2 kali syaa harap kejadian ini dapat di tindak lanjuti",app,negative
review_13735_1,2025-07-11 10:51:38,bagus,none,positive
review_13736_1,2025-07-11 10:40:58,orderan sering di cancel,service,negative
review_13737_1,2025-07-11 10:28:08,keamanan bagus seperti asuransi.,app,positive
review_13738_1,2025-07-11 10:17:04,sok far is good,none,positive
review_13739_1,2025-07-11 10:06:04,hebat driver nya handal,service,positive
review_13740_1,2025-07-11 09:59:29,"voucher hanya khusus jabodetabek,",app,neutral
review_13741_1,2025-07-11 09:51:22,oke,none,positive
review_13742_1,2025-07-11 09:21:12,sangat cocok,none,positive
review_13743_2,2025-07-11 09:06:40,tapi hari ini aplikasi nya keluar sendiri terus berkali-kali.,app,negative
review_13743_3,2025-07-11 09:06:40,padahal tidak diapa2in.,none,negative
review_13743_4,2025-07-11 09:06:40,terpaksa un-install sementara.,app,negative
review_13743_5,2025-07-11 09:06:40,takutnya ada yang retas.,app,negative
review_13744_1,2025-07-11 09:04:31,sangat senang dan puas,none,positive
review_13745_1,2025-07-11 08:57:04,good,none,positive
review_13747_1,2025-07-11 08:42:10,oke sangat banyak promo.,app,positive
review_13747_2,2025-07-11 08:42:10,terikqsih gojek .,service,positive
review_13747_3,2025-07-11 08:42:10,semakin maju modern,none,positive
review_13748_1,2025-07-11 08:31:08,oke,none,positive
review_13749_2,2025-07-11 08:17:26,agar cutomer tidak sembarang order.,app,negative
review_13749_3,2025-07-11 08:17:26,harus di kenakan denda apabila driver dapat canselan dari customer.,service,negative
review_13749_4,2025-07-11 08:17:26,jangan saat butuhnya saja,service,negative
review_13749_5,2025-07-11 08:17:26,kalau ujan walau driver jauh di tungguin.,service,negative
review_13749_6,2025-07-11 08:17:26,kalau cuaca lagi cerah driver jauh langsung di cansel.,service,negative
review_13750_1,2025-07-11 08:15:55,"aplikasi busuk, gopaylaternya nyekik,,",app,negative
review_13751_1,2025-07-11 08:02:12,good...!!!,none,positive
review_13752_1,2025-07-11 07:57:45,aman dan nyaman,none,positive
review_13753_1,2025-07-11 07:46:14,aplikasi bug,app,negative
review_13754_1,2025-07-11 07:46:06,layanan sudah bagus,service,positive
review_13754_2,2025-07-11 07:46:06,tapi alangkah baiknya kalau ongkos kirim driver ditingkatkan,service,negative
review_13754_3,2025-07-11 07:46:06,supaya pelayanannya semakin baik,service,positive
review_13755_1,2025-07-11 07:45:11,bagus,none,positive
review_13756_1,2025-07-11 07:29:44,tidak ada promo.,app,negative
review_13756_2,2025-07-11 07:29:44,"asliii sekarang tarif gojek mahal pakai bangett, sudah kebanyakan promo nya pakai kredit car..",app,negative
review_13756_3,2025-07-11 07:29:44,deh lah tidak mau lagi,none,negative
review_13757_1,2025-07-11 07:21:00,mudah dan terpercaya,none,positive
review_13759_1,2025-07-11 07:17:00,cepat,none,positive
review_13760_1,2025-07-11 07:05:18,cukup membantu,none,positive
review_13761_1,2025-07-11 06:57:04,"mudah digunakan,banyak promo",app,positive
review_13762_1,2025-07-11 06:53:48,cepat tanggap,none,positive
review_13763_1,2025-07-11 06:43:00,tepat waktu,none,positive
review_13764_1,2025-07-11 06:42:33,excellent driver,service,positive
review_13765_1,2025-07-11 06:41:54,bagus murah2 lagi,service,positive
review_13766_1,2025-07-11 06:37:51,lumayan baik dan amanah,none,positive
review_13767_1,2025-07-11 06:34:40,oke,none,positive
review_13768_1,2025-07-11 06:28:18,service yang ramah dan tepat waktu,service,positive
review_13769_1,2025-07-11 06:16:14,"payah payah, gofood di gojek, makanan sama ongkos kirim sama dengan harga regular,makanya saya malas beli lg, ongkos kirim kemahalan,kayak harga jual di toko aja,klo 10 ribu wajar,ini 20 ribu bos,paket cod saja tidak sampai segitu bos,paket cod saja dari luar kota 9 ribu bos pengiriman",service,negative
review_13770_1,2025-07-11 06:10:34,good,none,positive
review_13771_1,2025-07-11 06:07:51,sangat membantu,none,positive
review_13772_1,2025-07-11 06:07:27,mantap,none,positive
review_13774_1,2025-07-11 05:29:07,sipp,none,positive
review_13775_1,2025-07-11 05:22:51,hati-hati kalau mau order apalagi untuk gomart.,service,negative
review_13775_2,2025-07-11 05:22:51,voucher gratis ongkos kirim bisa hilang saat stok barang ditoko kosong.,app,negative
review_13775_3,2025-07-11 05:22:51,bodoh lagi bodoh lagi.,service,negative
review_13776_1,2025-07-11 05:22:32,mantap,none,positive
review_13777_1,2025-07-11 05:22:28,bagus,none,positive
review_13778_1,2025-07-11 04:52:47,saya cukup suka memakai gojek,service,positive
review_13779_1,2025-07-11 04:39:30,sangat membantu dan tepat waktu,service,positive
review_13780_1,2025-07-11 04:31:36,pelayan baik,service,positive
review_13781_1,2025-07-11 04:30:31,good,none,positive
review_13782_1,2025-07-11 04:16:25,bagus dan para driver nya ramah,service,positive
review_13783_1,2025-07-11 04:05:22,top,none,positive
review_13784_1,2025-07-11 04:00:53,sangat memuaskan,none,positive
review_13785_1,2025-07-11 03:53:35,top,none,positive
review_13786_1,2025-07-11 03:52:42,mantap banyak promo,app,positive
review_13787_1,2025-07-11 03:41:48,baik,none,positive
review_13788_1,2025-07-11 03:25:03,mantap,none,positive
review_13789_1,2025-07-11 03:25:01,aplikasi yang memudahkan penumpang semoga layanan keamanan nya tetap baik dan,app,positive
review_13789_2,2025-07-11 03:25:01,"lebih baik lagi,,",none,positive
review_13789_4,2025-07-11 03:25:01,jika nyaman aman dan tenang,none,positive
review_13789_5,2025-07-11 03:25:01,jika berpergian,none,neutral
review_13790_1,2025-07-11 03:17:10,sangat membantu,none,positive
review_13791_1,2025-07-11 03:16:00,bahagia,none,positive
review_13792_1,2025-07-11 03:15:13,oke bagus,none,positive
review_13793_1,2025-07-11 03:12:30,untuk cari drivernya sering di cancle,service,negative
review_13793_2,2025-07-11 03:12:30,"padahal sudah menunggu lama, susah cari driver",service,negative
review_13794_1,2025-07-11 03:09:18,mantap,none,positive
review_13795_1,2025-07-11 03:04:40,bagus,none,positive
review_13796_1,2025-07-11 02:58:48,good job,none,positive
review_13797_1,2025-07-11 02:51:16,suka galat,app,negative
review_13798_1,2025-07-11 02:51:11,baik nyaman menjalankan nya,service,positive
review_13799_1,2025-07-11 02:47:19,murah hhhhh,none,positive
review_13800_1,2025-07-11 02:44:51,gojek/gopay terbaik...,app,positive
review_13800_2,2025-07-11 02:44:51,saya sangat puas memakai aplikasi ini selama beberapa tahun terhitung sejak 2021-2025,app,positive
review_13801_1,2025-07-11 02:12:48,mantap,none,positive
review_13802_1,2025-07-11 02:12:19,semuanya baik.,none,positive
review_13802_2,2025-07-11 02:12:19,terima kasih,none,positive
review_13803_1,2025-07-11 02:12:18,sangat membantu,none,positive
review_13806_1,2025-07-11 01:59:34,saya sangat suka,none,positive
review_13807_1,2025-07-11 01:53:41,good,none,positive
review_13808_2,2025-07-11 01:43:43,tapi biaya perjalanan masih mahal.,app,negative
review_13808_3,2025-07-11 01:43:43,bahkan mode reguler lebih murah dibanding pakai go plus!,app,negative
review_13809_1,2025-07-11 01:36:30,mantap,none,positive
review_13810_1,2025-07-11 01:24:07,plexible dan cepat juga amann,service,positive
review_13811_1,2025-07-11 01:22:48,bagus,none,positive
review_13812_1,2025-07-11 01:20:44,okeeeeeee,none,positive
review_13813_1,2025-07-11 01:12:50,oke,none,positive
review_13814_1,2025-07-11 01:05:24,best best best,none,positive
review_13815_1,2025-07-11 00:57:53,good serivice,service,positive
review_13816_1,2025-07-11 00:55:16,galat terus,app,negative
review_13817_1,2025-07-11 00:39:27,senang naik gojek,service,positive
review_13819_1,2025-07-11 00:12:59,mantap,none,positive
review_13820_1,2025-07-11 00:12:12,ngbantu,none,positive
review_13820_2,2025-07-11 00:12:12,tapi kadangan galat,app,negative
review_13821_1,2025-07-11 00:09:59,gercep,none,positive
review_13822_1,2025-07-10 23:32:11,"payah mitra gocar, pesan gocar dari pejuang harapan indah 2 kali meminta cancel, 3x tidak ada respon dari drivernya",service,negative
review_13822_2,2025-07-10 23:32:11,"padahal sedang buru buru kejar waktu jadwal kereta jawa, menyusahkan",service,negative
review_13823_1,2025-07-10 23:28:56,aku suka aplikasi ini banyak promo nya,app,positive
review_13824_1,2025-07-10 23:25:05,aman dan nyaman,none,positive
review_13825_1,2025-07-10 23:18:16,good,none,positive
review_13826_1,2025-07-10 23:13:47,bagus,none,positive
review_13827_1,2025-07-10 18:55:53,ojek oke sangat dan membntu banget dengan orang yang lagi ke pepet.,service,positive
review_13827_2,2025-07-10 18:55:53,bisa di percaya dari pemesanannya cukup cukup cpt.,service,positive
review_13827_3,2025-07-10 18:55:53,spyter dan spinjaman nya juga cepat bgt.,service,negative
review_13827_4,2025-07-10 18:55:53,pokok nya oke sangat lh.,none,positive
review_13827_5,2025-07-10 18:55:53,apalagi kalau bunga spinjamnya bunganya di rendahin.,service,negative
review_13827_6,2025-07-10 18:55:53,tolong dong bunga pinjaman nya di kurangin.,service,negative
review_13828_2,2025-07-10 18:47:34,agar saya bisa menikmati semua fitur di aplikasi gopay plus.....,app,neutral
review_13828_3,2025-07-10 18:47:34,terima kasih,none,positive
review_13829_1,2025-07-10 17:30:09,yang kasih kode masuk cuek sangat tidak kasih salam langsung kasih saja iuwhh,app,negative
review_13830_1,2025-07-10 16:25:37,sebenarnya oke sih aplikasi nyaa...,app,positive
review_13830_2,2025-07-10 16:25:37,sangat membantu...,none,positive
review_13830_3,2025-07-10 16:25:37,"tapi knapa yaa, setiap gofood pasti ongkos kirim nya kadang seharga sama makanan nya benar tidak sih?",service,negative
review_13831_1,2025-07-10 16:22:52,mantap,none,positive
review_13833_1,2025-07-10 15:46:23,oke,none,positive
review_13834_1,2025-07-10 15:39:01,good apps,app,positive
review_13835_1,2025-07-10 15:35:26,oke,none,positive
review_13836_1,2025-07-10 14:54:35,oke kok,none,positive
review_13837_1,2025-07-10 14:45:23,layanan bagus ramah tamah driver nya nyaman dalam perjalanan,service,positive
review_13838_2,2025-07-10 14:44:16,"bagus sangat untuk kelancaran yang membutuhkan, hanya kurir kadang ada yang tidak beres.",service,positive
review_13838_3,2025-07-10 14:44:16,ada yang kerja sesuai ada juga cara kerja ya tidak sesuai.,service,negative
review_13838_4,2025-07-10 14:44:16,well..,none,neutral
review_13838_5,2025-07-10 14:44:16,semoga usaha ini sukses dan saya berharap bernilai jadi pelanggan disini.,none,positive
review_13838_6,2025-07-10 14:44:16,thanks.,none,positive
review_13839_1,2025-07-10 14:36:24,gojek memang paling joooos,service,positive
review_13840_1,2025-07-10 14:33:07,dapat driver tidak jelas muluuu,service,negative
review_13841_1,2025-07-10 14:27:17,mantap,none,positive
review_13842_1,2025-07-10 14:25:39,baik,none,positive
review_13843_1,2025-07-10 14:19:04,tidak rumit,none,positive
review_13844_1,2025-07-10 14:18:44,okeee,none,positive
review_13845_1,2025-07-10 14:09:39,"pertama pakai harganya sedikit mahal lah dibandingkan aplikasi lain, niatnya langganan 30 hari",app,negative
review_13845_2,2025-07-10 14:09:39,"biar lebih hemat dikit bahkan tambah mahal gojek nya jauh berbeda harga sebelum langgana, pas langganan kok harganya bahkan tambah naik aneh sangat",app,negative
review_13845_3,2025-07-10 14:09:39,kalau tahu begitu tidak bakal beli paket langganan sangat menyesal,service,negative
review_13846_1,2025-07-10 14:06:35,"dulu sering order gofood, sekarang jarang sangat",service,negative
review_13846_2,2025-07-10 14:06:35,"karena mahal, kebanyakan biaya lain2.",service,negative
review_13847_1,2025-07-10 14:02:44,ditiap dapat driver pada tidak ada yang benar semua tidak sopan sama sekali,service,negative
review_13848_1,2025-07-10 13:46:05,menyenangkan,none,positive
review_13849_1,2025-07-10 13:37:58,banyak discount yang pastinya,app,positive
review_13850_1,2025-07-10 13:35:21,bagus sih gojek,service,positive
review_13850_2,2025-07-10 13:35:21,tapi sedikit kecewa pernah dapat paylater terus ada notip untuk upgrade limit,app,negative
review_13850_3,2025-07-10 13:35:21,tapi di tolak dan limit paylater sebelumnya pun jadi enggak ada,app,negative
review_13850_4,2025-07-10 13:35:21,padahal enggak pernah terlambat selalu tepat waktu,service,positive
review_13851_1,2025-07-10 13:27:27,mantap,none,positive
review_13852_1,2025-07-10 13:18:41,rata-rata dapat driver yang suka marah-marah,service,negative
review_13853_1,2025-07-10 13:16:11,aplikasi gojek.,app,neutral
review_13853_2,2025-07-10 13:16:11,driver sering tidak respon dan tidak menjemput.,service,negative
review_13853_3,2025-07-10 13:16:11,customer menunggu lama dan sia2.,service,negative
review_13853_4,2025-07-10 13:16:11,customer akhirnya yang cancel harga jadi naik dan lama-lama diblock sepihak dengan apps gojek.,app dan service,negative
review_13854_1,2025-07-10 12:59:45,andalan sangat sih ini,none,positive
review_13855_1,2025-07-10 12:52:41,bagus,none,positive
review_13856_1,2025-07-10 12:50:56,mantappo gojek.,none,positive
review_13856_2,2025-07-10 12:50:56,pinjaman saya sampai 50jt,app,negative
review_13857_1,2025-07-10 12:49:07,bagus,none,positive
review_13858_1,2025-07-10 12:45:41,sangat baik,none,positive
review_13859_1,2025-07-10 12:36:16,baik,none,positive
review_13860_1,2025-07-10 12:36:01,apaan aku daftar berkali-kali kok tidak bisa bisa,app,negative
review_13860_2,2025-07-10 12:36:01,padahal sudah pakai akun ku sendiri kecewa,app,negative
review_13861_1,2025-07-10 12:22:46,driver nya bikin kecewa ..,service,negative
review_13861_2,2025-07-10 12:22:46,enggak pernah ada yang mau ambil,service,negative
review_13861_3,2025-07-10 12:22:46,kalau dekat,none,neutral
review_13862_1,2025-07-10 12:11:44,gojak tidak berotak main menarik uang orang,app,negative
review_13863_1,2025-07-10 11:53:57,gomart enggak salah biayaya penanganan sama biayya layanan 23rb...,service,negative
review_13863_2,2025-07-10 11:53:57,yang benar aja..,none,neutral
review_13864_1,2025-07-10 11:49:52,good job,none,positive
review_13865_1,2025-07-10 11:44:59,oke,none,positive
review_13866_1,2025-07-10 11:43:28,"parah, saya order makanan di aplikasi ada biaya parkir (utk driver) setelah aku tanya ke driver ternyata zonk, driver enggak dpet duit parkir sampai mengasih lihat aplikasi nya kemana tuh duiitttt.....",app,negative
review_13866_2,2025-07-10 11:43:28,di simpan sendiri,none,neutral
review_13868_1,2025-07-10 11:27:14,anyep bos - jijik,none,negative
review_13869_1,2025-07-10 11:16:16,"saya pesan instant, mengapa yang masuk ke drivernya jadi sameday.",service,negative
review_13869_2,2025-07-10 11:16:16,"jadi driver harus pickup lagi ke customer lainnya, tidak langsung antar ke tujuan !",service,negative
review_13870_1,2025-07-10 11:15:16,cepat sampai...,none,positive
review_13870_2,2025-07-10 11:15:16,ramah,none,positive
review_13871_1,2025-07-10 11:03:12,"aplikasi tidak membantu masa saya pesanan lewat goshop pas datang barang nya tidak ada ,malah sih driver nya yang nanyain barangnya mana kurang profesional",app dan service,negative
review_13872_1,2025-07-10 10:57:47,mantap,none,positive
review_13873_1,2025-07-10 10:46:53,saya gasuka,none,negative
review_13873_2,2025-07-10 10:46:53,"kalau lagi apa terus kena iklan lu, tidak bisa di skip jadi harus ngulang dari awal.",app,negative
review_13873_3,2025-07-10 10:46:53,cari perhatian sangat sih?,none,negative
review_13874_1,2025-07-10 10:46:35,"kalau mau order pas hujan itu sulit,berasa kayak para driver nya sok sibukapalagi pas menjelang berbuka puasa sering kecewa diover2 trus...",service,negative
review_13875_1,2025-07-10 10:30:13,"sangat bermanfaat, berbagai fitur sangat berguna, puas pakai gojek",app,positive
review_13876_1,2025-07-10 10:23:27,gojek makin tolol dengan sistem seharian 2 order,app,negative
review_13877_1,2025-07-10 10:06:56,oke,none,positive
review_13878_1,2025-07-10 10:02:16,semangat,none,positive
review_13879_1,2025-07-10 09:59:42,enakeeenn murah cepat banyak pilihan,service,positive
review_13880_2,2025-07-10 09:51:48,sangat mengecewakan,none,negative
review_13881_1,2025-07-10 09:48:26,sangat membantu,none,positive
review_13882_1,2025-07-10 09:44:04,memuaskan,none,positive
review_13883_1,2025-07-10 09:37:17,gojek (good.,none,positive
review_13883_2,2025-07-10 09:37:17,oleromeny.,none,neutral
review_13883_3,2025-07-10 09:37:17,joss.,none,positive
review_13883_4,2025-07-10 09:37:17,enak.,none,positive
review_13883_5,2025-07-10 09:37:17,keren),none,positive
review_13884_1,2025-07-10 09:24:35,sangat membantu,none,positive
review_13885_1,2025-07-10 09:16:37,terkadang dapat driver,service,neutral
review_13885_2,2025-07-10 09:16:37,"tapi tidak bisa dihubungi, sudah dekat bahkan dicancel driver.",service,negative
review_13885_3,2025-07-10 09:16:37,sungguh aneh.,none,negative
review_13885_4,2025-07-10 09:16:37,"waktu yang disediakan gojek hanya menghitung jarak tanpa mengetahui apakah ada kemacatan pada jalan tersebut,",service,negative
