sentence_id,at,content,category,sentiment
review_8970_3,2025-08-17 00:49:17,Harap ada himbauan ke semua driver gojek ( motor ) untuk tidak membawa anak kecil,service,negative
review_8970_4,2025-08-17 00:49:17,bila sedang menjalankan aplikasi.,none,neutral
review_8971_1,2025-08-17 00:28:21,keren mas nya kaya Valentino Rossi bawa nya,none,neutral
review_8972_1,2025-08-17 00:17:51,mantap,none,positive
review_8973_1,2025-08-16 23:51:20,ok,none,neutral
review_8974_1,2025-08-16 23:50:55,mau di pake aplikasi nya malah minta memperbarui.,app,negative
review_8974_2,2025-08-16 23:50:55,dah gitu lama bgt ampe 1/2 jam memperbarui.,app,negative
review_8974_3,2025-08-16 23:50:55,alhasil kesel nunggu.,service,negative
review_8974_4,2025-08-16 23:50:55,knp siy bentar2 memperbarui terus.,app,negative
review_8975_1,2025-08-16 23:47:26,mau upgred gopayplus ngga bisa2 gagal terus tolong lah bantu,app,negative
review_8976_1,2025-08-16 23:43:34,nyari goride nya lamaaaaaa bangettt,service,negative
review_8977_1,2025-08-16 23:37:19,aplikasi yang tidak banyak iklan,app,negative
review_8978_1,2025-08-16 23:33:13,Sangat membantu,none,positive
review_8979_1,2025-08-16 23:32:52,ada masalah apa sih gojek.,none,neutral
review_8979_2,2025-08-16 23:32:52,tgl merah susah bgt dapetnya + harga mahal wkwkkwkw,service,negative
review_8980_1,2025-08-16 23:19:13,"fitur bagus ,penggunaan mudah,tingkatkan terus",app,positive
review_8981_1,2025-08-16 22:45:24,gojek saat ini sedang kenapa ya?,none,neutral
review_8981_2,2025-08-16 22:45:24,mau buka menu gofood selalu kembali ke halaman awal.,app,negative
review_8981_3,2025-08-16 22:45:24,"sudah uninstall 2 kali bolak balik, hapus cache dan data, nyala mati data internet, internet stabil.",app,negative
review_8981_4,2025-08-16 22:45:24,"tetep ngga bisa kebuka menu gofood, selalu balik lagi ke menu awal.",app,negative
review_8981_5,2025-08-16 22:45:24,saya sudah menggunakan aplikasi versi terbaru.,app,negative
review_8981_6,2025-08-16 22:45:24,bagaimana membuat laporan pada menu bantuan?,none,neutral
review_8982_1,2025-08-16 21:11:54,TOP DISKONNYA.,app,positive
review_8983_1,2025-08-16 20:26:47,oke pakai gojek,service,positive
review_8984_1,2025-08-16 19:28:37,Lumayan bangus Banget,none,positive
review_8985_1,2025-08-16 19:23:25,mantp,none,positive
review_8986_1,2025-08-16 18:43:56,baik,none,positive
review_8987_1,2025-08-16 18:34:00,bagus siipp,none,positive
review_8988_1,2025-08-16 17:51:38,sangat puass,none,positive
review_8989_1,2025-08-16 17:26:57,setiap verivikasi wajah pasti gak bisa saya kasih bintang 1 aja,app,negative
review_8990_1,2025-08-16 17:17:28,di buat war tiket promo bis trans Semanggi sllu gak bisa....,app,negative
review_8990_2,2025-08-16 17:17:28,kata nya membantu trnyt????,none,neutral
review_8991_1,2025-08-16 16:02:11,kereeen makin komplit😍😍😍😍....,app,positive
review_8991_2,2025-08-16 16:02:11,hanya syarat paylater blm lolos🥴,app,negative
review_8992_1,2025-08-16 15:57:27,UNTUK PENGGUNA APLIKASI INI,none,neutral
review_8992_2,2025-08-16 15:57:27,LEBIH BAIK PINDAH KE APLIKASI LAIN,none,negative
review_8992_3,2025-08-16 15:57:27,"KARENA APLIKASI INI TIDAK SEHAT KASIAN UNTUK PARA DRIVERNYA, PENINDASAN DENGAN POTONGAN LEBIH DARI 30% SAMPAI 39,7% SY YAKIN PARA DRIVERNYA PUNYA AKUN INDREVER",app,negative
review_8993_1,2025-08-16 15:39:14,layanan gojek emang top,service,positive
review_8994_1,2025-08-16 15:34:19,driver nya baik dan ramah nyaman dan aman cara mengendarai motor terima kasih banyak 🙏🏻,service,positive
review_8995_1,2025-08-16 15:29:05,ok,none,neutral
review_8996_1,2025-08-16 15:16:10,nyaman tepat cepat,none,positive
review_8997_1,2025-08-16 14:43:25,Semakin mahal dan lama pesan gofood,app,negative
review_8998_1,2025-08-16 14:32:15,"Fitur go food jadi ngeselin parah, gk bikin kenyang malah bikin asam lambung naik, udah nunggu hampir 2 jam, tiba tiba canceled, alasan driver busy, pls yg punya asam lambung, emosian jangan pake Gofood dari Gojek, bahaya buat kesehatan dan mental, terima kasih sudah ngajarin sabar,",app,negative
review_8998_2,2025-08-16 14:32:15,tapi,none,neutral
review_8998_3,2025-08-16 14:32:15,"kalo laper jadi emosian, pls segera di perbaiki",app,negative
review_8999_1,2025-08-16 14:30:43,bagus,none,positive
review_9000_1,2025-08-16 14:16:04,mantap sangat membantu sekali,none,positive
review_9001_1,2025-08-16 14:04:16,sangat baik,none,positive
review_9002_1,2025-08-16 13:56:19,"ketika lelah, tinggal pesan makanan, gak harus lapar",service,positive
review_9003_1,2025-08-16 13:46:11,sangat membantu,none,positive
review_9004_1,2025-08-16 13:18:34,mempermudah perjalanan dan mesen mkn,service,positive
review_9005_1,2025-08-16 13:15:34,aplikasi gopay pinjam sangat buruk dan memuakkan sorry to say limit ada,app,negative
review_9005_2,2025-08-16 13:15:34,tapi gak bisa dicairkan alasannya,app,negative
review_9005_3,2025-08-16 13:15:34,karena ada beda data ditanya data yang mana sudah empat bulan masa check data selama itu dan,app,negative
review_9005_4,2025-08-16 13:15:34,kalo cs dichat jawaban selalu template,service,negative
review_9005_5,2025-08-16 13:15:34,"padahal bayar tidak pernah telat, tlp ke call center jawabannya juga sama template cape deh edit : sudah kirim email",app dan service,negative
review_9005_6,2025-08-16 13:15:34,namun lagi dan lagi balasannya selalu template,service,negative
review_9006_1,2025-08-16 13:09:00,terlalu kejam buat driver potongan nya,app,negative
review_9007_1,2025-08-16 12:51:37,bagus,none,positive
review_9008_1,2025-08-16 12:50:52,terbaik,none,positive
review_9009_1,2025-08-16 12:17:55,mantap,none,positive
review_9010_1,2025-08-16 12:00:31,jelek saldo nya kaga unlimited,app,negative
review_9011_1,2025-08-16 11:54:25,tepat waktu,service,positive
review_9012_1,2025-08-16 11:31:35,"dari awal pake gojek, lebih lengkap dan bnyk prmonya.",app,positive
review_9012_2,2025-08-16 11:31:35,tidak susah juga saat menggunakan nya....,none,positive
review_9013_1,2025-08-16 11:29:22,driver main cancel seenak jidat.,service,negative
review_9013_2,2025-08-16 11:29:22,boking gosend dr jam 15.00 wib utk ambil barang jam 18.00 wib.,service,negative
review_9013_3,2025-08-16 11:29:22,sdh ada driver yg terima eh stlh saya tunggu² jam 18.30 barang blm di ambil baru saya mau chat drivernya mlh di cancel sepihak.,service,negative
review_9014_1,2025-08-16 11:27:58,senang bgt dg gojek semoga kedepan nambah banyak promo2 nya,service,positive
review_9015_1,2025-08-16 11:18:04,"no ribet, mudah, seru dan asyik pokoknya 🤩",none,positive
review_9016_1,2025-08-16 11:05:04,okedeh mantap sekali lagi ok ok ok ok,none,positive
review_9017_1,2025-08-16 11:01:44,kasihan drivers.,app,negative
review_9017_2,2025-08-16 11:01:44,harganya terlalu murah buat bule di bali di kasih harga sama seperti lokal.,app,negative
review_9017_3,2025-08-16 11:01:44,"ini ga fair,",none,neutral
review_9017_4,2025-08-16 11:01:44,karna hilang rasa respect dari bule,none,negative
review_9018_1,2025-08-16 10:58:17,saldo terhisap oleh bydance,app,negative
review_9018_2,2025-08-16 10:58:17,padahal saya tidak berlangganan,none,neutral
review_9019_1,2025-08-16 10:57:26,sumpah aku males bagian map nya GK sesuai dan kadang drivernya GK gerak aku GK tau emang GK geraknya dari sana atau dari gojeknya sendiri,app dan service,negative
review_9020_1,2025-08-16 10:42:02,kalo ngasih ongkir ngotak dikit lah bjir,app,negative
review_9021_1,2025-08-16 10:23:22,pliss banyakin diskonnn,app,negative
review_9022_1,2025-08-16 10:01:01,apk ngelek gabisa di batalin pas salah alamat,app,negative
review_9023_1,2025-08-16 09:56:04,gojek sekarang mahal antara 25 sampai 30.,app,negative
review_9023_2,2025-08-16 09:56:04,dulu cuma 19 k sampai 25 k,none,neutral
review_9024_1,2025-08-16 09:41:41,Layanan aplikasi yang sangat recommended 👍👍,service,positive
review_9025_1,2025-08-16 09:36:18,senqng sekali pakai aplikasi ini...,app,positive
review_9025_2,2025-08-16 09:36:18,srriuuss,none,neutral
review_9026_1,2025-08-16 08:58:48,"sampah , akun gopay latter saya di review !!!",app,negative
review_9026_2,2025-08-16 08:58:48,hapus nih apliasi,app,negative
review_9027_1,2025-08-16 08:54:07,driver nya pada sok nolak rejeki,service,negative
review_9028_1,2025-08-16 08:40:05,bgus,none,positive
review_9029_1,2025-08-16 08:15:54,apk gajelas,app,negative
review_9030_1,2025-08-16 08:10:14,"jangan sampai pakai fitur paylater nya , rugi abis ...",app,negative
review_9030_2,2025-08-16 08:10:14,"niat hati urgen beli token listrik pakai paylater , ada biaya penanganan dll dari token 50rb jadi 55rb , 5rb ambil untung nya ngeri ..",app,negative
review_9030_3,2025-08-16 08:10:14,masih kalah sama kredivo token 50rb admin dll jadi 52rb kadang kalau sering dapet poin 50rb bisa jadi 47rb,app,negative
review_9031_1,2025-08-16 07:54:44,bagus dan super hemat,app,positive
review_9032_1,2025-08-16 07:30:04,"blm ngisi lokasi jemput malah udh keisi otomatis, mna lgsg nyari driver lg.",app,negative
review_9033_1,2025-08-16 07:04:37,ok,none,neutral
review_9034_1,2025-08-16 06:55:19,"aplikasi loadingnya lama, driver gak pernah ontime dan gak pernah ramah, jalan yg dilalui pun semaunya sendiri gak konfirmasi ke penumpang",app,negative
review_9035_1,2025-08-16 06:50:25,keren,none,positive
review_9036_1,2025-08-16 06:45:52,"buruk,ongkos mahal,aplikasi sebelah ongkos cuman 9rbu",app,negative
review_9037_1,2025-08-16 06:29:28,"layanan yg bener2 sangat membantu aktivitas saya, tingkatkan layanan yg",service,positive
review_9037_2,2025-08-16 06:29:28,"lebih baik lage dan mudah dimengerti dan dipahami setiap org, sukses sll",none,positive
review_9038_1,2025-08-16 06:20:03,mantaaap,none,positive
review_9039_1,2025-08-16 06:09:54,good,none,positive
review_9040_1,2025-08-16 06:05:53,tepat waktu,service,positive
review_9041_1,2025-08-16 06:00:30,"ngebantu bgt, jadi mudah buat kemana dann kapan aja",none,positive
review_9042_1,2025-08-16 05:56:54,"ga bisa instal di aplikasi ,yang ram nya dikit tolong dong bisa pasang ke hp mana pun",app,negative
review_9042_2,2025-08-16 05:56:54,biar bisa mengunakan apliksi ini,none,neutral
review_9043_1,2025-08-16 05:51:56,"saya kesal, kenapa saat pakai go transit tidak bisa di refund saldonya, saya ga jadi pakai",app,negative
review_9043_2,2025-08-16 05:51:56,"karena kemarin eror go transitnya, mau dibatalkan ga bisa tiba2 pas udah normal hangus dan kadarluasa dan saldonya ga dikembalikan",app,negative
review_9044_1,2025-08-16 05:43:57,"bad service, pengemudi tidak sopan",service,negative
review_9045_1,2025-08-16 05:15:41,Tolong adakan PEMBATALAN PESANAN!,app,negative
review_9045_2,2025-08-16 05:15:41,"sering kali saya belum selesai memesan, blm menggunakan voucher, kepencet sedikit saja auto terpesan.",app,negative
review_9045_3,2025-08-16 05:15:41,"Tolong adakan opsi pembatalan ketika masih diawal awal jadi saya bisa mengeditnya, seperti aplikasi lain.",app,negative
review_9045_4,2025-08-16 05:15:41,"Bantuan tidak memberikan solusi, hanya menyuruh sabar tanpa adanya solusi yang berarti.",app dan service,negative
review_9046_1,2025-08-16 05:07:47,evaluasi saya terhadap sistem aplikasi yaitu map sering macet dan tidak sesuai dengan kondisi aslinya.,app,negative
review_9046_2,2025-08-16 05:07:47,terkadang customer membatalkan pesanannya hanya,service,negative
review_9046_3,2025-08-16 05:07:47,"karena driver ngestuck di map,",app,negative
review_9046_4,2025-08-16 05:07:47,sedangkan aslinya driver sedang perjalanan untuk menjemput customer.,none,neutral
review_9046_5,2025-08-16 05:07:47,semoga evaluasi ini bisa segera diperhatikan dan diperbaiki lagi... 🙏,none,negative
review_9047_1,2025-08-16 05:01:39,"Saya konsumen tetap gojek, gojek selalu di hati..",service,positive
review_9047_2,2025-08-16 05:01:39,banyakin promo lagi ya gojek,app,neutral
review_9048_1,2025-08-16 04:14:43,"gojek itu mempermudah bangettt, hehe thanks a lot gojek💞💞💞",service,positive
review_9049_1,2025-08-16 04:12:33,Gojek mantap,service,positive
review_9050_1,2025-08-16 04:12:22,bnyak promo,app,positive
review_9051_1,2025-08-16 04:00:24,uang di gopay saya tidak bisa terlihat dan layanan gopay tidak bisa saya pakai..,app,negative
review_9052_1,2025-08-16 03:30:08,top pokoknya,none,positive
review_9053_1,2025-08-16 02:53:15,"Tingkatkan performa, akurasi, kecepatan akses, keamanan, fitur aplikasi, dan kualitas pelayanan driver di lapangan....",app,neutral
review_9053_2,2025-08-16 02:53:15,persaingan platform jasa transportasi berbasis online makin tajam boz !!!,none,neutral
review_9054_1,2025-08-16 02:34:25,"min admin, gimana kok makin parah top up dari tanggal 12 agustus 2025.",none,neutral
review_9054_2,2025-08-16 02:34:25,saldo masih belum bertambah.,app,negative
review_9054_3,2025-08-16 02:34:25,masalah teknis alasannya.,app,negative
review_9054_4,2025-08-16 02:34:25,tolong uang rakyat jangan di korupsi.,app,negative
review_9054_5,2025-08-16 02:34:25,semua sudah saya lakukan dari chat saldo gopay belum masuk.,app,negative
review_9054_6,2025-08-16 02:34:25,"tetap aja server padat, masalah teknisi, parah banget.",app,negative
review_9054_7,2025-08-16 02:34:25,mana cicilan kena denda,none,neutral
review_9054_8,2025-08-16 02:34:25,karena terlambat bayar,none,neutral
review_9055_1,2025-08-16 02:19:28,"mantap gojek, apk membantu sekali",service,positive
review_9056_1,2025-08-16 01:01:29,tepat waktu,service,positive
review_9057_1,2025-08-16 00:30:28,bagus baik ramah terimakasih ya,service,positive
review_9058_1,2025-08-16 00:14:17,keren,none,positive
review_9059_1,2025-08-15 23:56:44,"harga sesuai alikasi, drifernya sangat ramah dan sopan sopan",app dan service,positive
review_9060_1,2025-08-15 23:34:51,bagus,none,positive
review_9061_1,2025-08-15 23:30:17,good,none,positive
review_9062_1,2025-08-15 23:08:26,semoga bermanfaat aplikasi ini,app,positive
review_9063_1,2025-08-15 22:07:22,Selama pakai aplikasi gojek terasa mudah dan aman tks,service,positive
review_9064_1,2025-08-15 21:26:52,"tolong kalau udah bikin pesanan terjadwal jangan lelet dong, masa saya pesen untuk jadwal 3.40-3.50 driver sampe jam 3.45 keatas belum gerak, di chat ga dibales telpon pun ga bisa, tanggung jawab lah, kalau kereta telat, tiket pesawat telat emang mau bertanggungjawab?",app,negative
review_9064_2,2025-08-15 21:26:52,engga kan,none,neutral
review_9065_1,2025-08-15 20:25:02,parah parah paylater masih juga blm di aktipkan balik...,app,negative
review_9065_2,2025-08-15 20:25:02,sudah lama juga ga pakay......,none,neutral
review_9066_1,2025-08-15 20:20:01,3 hari sebelumnya msh bisa order.,none,neutral
review_9066_2,2025-08-15 20:20:01,Tapi kenapa tadi hrs sign in ulang?,app,negative
review_9066_3,2025-08-15 20:20:01,"Begitu sign in, kok dibilang email n password nggak match?",app,negative
review_9066_4,2025-08-15 20:20:01,"Coba sign up, katanya email n no hp udah terdaftar...",app,negative
review_9066_5,2025-08-15 20:20:01,Pls respond ya.,none,neutral
review_9066_6,2025-08-15 20:20:01,Thx,none,positive
review_9067_1,2025-08-15 20:09:04,sangat membantu sekali dalam memenuhi kebutuhan kegiatan perbelanjaan sehari2,service,positive
review_9068_1,2025-08-15 19:10:09,"Drivernya ramah dan baik,",service,positive
review_9068_2,2025-08-15 19:10:09,kalo order gofood drivernya dapat ongkir 5000,app,negative
review_9068_3,2025-08-15 19:10:09,"padahal customer bayar mahal kasihan drivernya mana restonya jauh pengambilannya. ,",app,negative
review_9069_1,2025-08-15 18:59:34,ga jelas sih sumpah namanya ga bisa ganti + ga ada promo,app,negative
review_9069_2,2025-08-15 18:59:34,padahal akun baru,none,neutral
review_9070_1,2025-08-15 17:27:19,"orderan gofood kepencet, gabisa dibatalkan",app,negative
review_9070_2,2025-08-15 17:27:19,padahal resto jg blm ACC.,none,neutral
review_9071_1,2025-08-15 17:19:21,godd,none,positive
review_9072_1,2025-08-15 16:53:54,Pertahankan dan tingkatkan selalu PT.,none,positive
review_9072_2,2025-08-15 16:53:54,Anak Bangsa,none,neutral
review_9073_1,2025-08-15 16:30:46,luar biasa,none,positive
review_9074_1,2025-08-15 16:22:56,sangat buruk,none,negative
review_9075_1,2025-08-15 14:58:04,aplikasi nya sangat membantu banget..,app,positive
review_9075_2,2025-08-15 14:58:04,"tapi tolong kalau costumer belum klik pesan pilihan gocar nya apa, jangan langsung menghubungi driver..",app,negative
review_9075_3,2025-08-15 14:58:04,dan mohon maaf🙏🏻 kalau bisa untuk uang kembalian tolong dipertanyakan dulu ke kustumernya mau dikembalikan lewat cass atau non cash apabila driver ojol/ driver car tidak sedia entah itu uang cash ataupun non cash terimakasih kaka Parak ojek online ataupun driver ojol...,app,negative
review_9075_4,2025-08-15 14:58:04,"karena sudah membantu, Kita semua yg",none,neutral
review_9075_5,2025-08-15 14:58:04,agar satset...,none,neutral
review_9076_1,2025-08-15 14:57:44,top,none,positive
review_9077_1,2025-08-15 14:51:41,Aplikasi mahal super maha dan termahal...,app,negative
review_9077_2,2025-08-15 14:51:41,gofood jarak 1 km ongkirnya mahal banget mau pake vocer mesti pake syarat.....,app,negative
review_9077_3,2025-08-15 14:51:41,goride jam malam saja tarifnya mahal banget,app,negative
review_9078_1,2025-08-15 14:41:07,good,none,positive
review_9079_1,2025-08-15 14:30:49,good,none,positive
review_9080_1,2025-08-15 14:21:41,pelayanannya the best👍💯,service,positive
review_9081_1,2025-08-15 13:50:57,gudd,none,positive
review_9082_1,2025-08-15 13:47:06,"driver nya diam aja gak mau bergerak, orang capek nunggu nya makanya saya kasih bintang 1 maaf ya",service,negative
review_9083_1,2025-08-15 13:42:39,"delay mulu duitnya dikembaliin setelah batalin pemesanan kdg smpe seharian, tolong diperbaiki pls?",app,negative
review_9083_2,2025-08-15 13:42:39,"memang si ga seberapa mungkin ya,",none,neutral
review_9083_3,2025-08-15 13:42:39,"tp itu tetep duit juga min, tolong kerja samanya 🙏🏻🙏🏻",none,neutral
review_9084_1,2025-08-15 13:31:10,sangat bermanfaat,none,positive
review_9085_1,2025-08-15 13:28:17,cukup bagus pelayanan nya,service,positive
review_9086_1,2025-08-15 13:25:31,"Gajelas gk niat bikin aplikasi apa, di aplikasi lain bikin alamat lokasi ke baca.",app,negative
review_9086_2,2025-08-15 13:25:31,"Ini pilih titik sesuai cuma keterangan beda alamat, udah bayar malah salah kirim ke rumah orang",app,negative
review_9086_3,2025-08-15 13:25:31,karena aplikasi jelek.,app,negative
review_9086_4,2025-08-15 13:25:31,Minimal modal pake google map,app,negative
review_9086_5,2025-08-15 13:25:31,biar sesuai lah pilih titik lokasi dan keterangan sesuai malah cuma bikin patokan,app,negative
review_9087_1,2025-08-15 13:24:57,go send nya mantap,service,positive
review_9088_1,2025-08-15 13:24:46,mempermudah pengguna,none,positive
review_9089_1,2025-08-15 13:17:37,"tolong tambahin lokasi yg gk bisa di jangkau, contohnya kota kalianda, lampung selatan",app,negative
review_9090_1,2025-08-15 13:15:32,aplikasi bagus,app,positive
review_9091_1,2025-08-15 12:36:47,rasanya maknyooos .,none,positive
review_9091_2,2025-08-15 12:36:47,trs berkualitosss enaknyoo sedapnyooo,none,positive
review_9092_1,2025-08-15 12:33:22,banyakin promo 😄,app,positive
review_9093_1,2025-08-15 12:17:29,tingkatkan lagi promonya ya bos,app,positive
review_9094_1,2025-08-15 12:05:52,kenapa tiba tiba tidak bisa bayar lewat qris dengan tulisan (aktivitas tidak wajar) knpa ya?,app,negative
review_9095_1,2025-08-15 11:49:33,"aplikasinya makin error saja, apalagi klo menanggapi keluhan customer, tingkatkan unt komunikasi ke CS lebih mudah dan cpt, gk pake gojek lg lah, baru kali ini kasih bintang 1 ke driver yg bnr2 di luar batas kesabaran saya",app,negative
review_9095_2,2025-08-15 11:49:33,"krn anak saya bnr2 di kasari, dia ada etiket baik mnt maaf walau awalnya saya di intimidasi, ujung2 mnt maaf akhirnya",app,negative
review_9095_3,2025-08-15 11:49:33,"tp gk tulus cm tkt aja x, akhirnya cabut laporan",app,negative
review_9095_4,2025-08-15 11:49:33,"biar akunnya aktif, eh malah keroyokan sesama driver nlp saya teror saya, di saring lg dong mitranya, tks..",app dan service,negative
review_9096_1,2025-08-15 11:42:27,"kadang lama juga nunggu driver,",service,negative
review_9096_2,2025-08-15 11:42:27,tapi secara unum sipp,none,positive
review_9097_1,2025-08-15 11:34:40,"haturnuhun saldo udah balik, ternyata aman dan tidak meragukan 👍",app,positive
review_9098_1,2025-08-15 11:28:27,pikirin driver penjemputan 3 sampai 4 kilo macet banyak lampu merah cansel sistem ga..,app,negative
review_9098_2,2025-08-15 11:28:27,mikirin driver piktur gesr di resto gak bisa ..,app,negative
review_9098_3,2025-08-15 11:28:27,hey gojek gua pake bensin menuju ke resto posisi macet keadaan di GBK macet parah ..,app,negative
review_9098_4,2025-08-15 11:28:27,piktur gesr resto gak bisa cansel semakin banyak menuju ke resto tuh pake bensin bukan pake air mikirr otak pake bikin sistem gak mikirin driver mikirin nyah costamer,app,negative
review_9099_1,2025-08-15 11:18:03,sangat membantu,none,positive
review_9100_1,2025-08-15 11:16:33,cepat n sopan,none,positive
review_9101_1,2025-08-15 11:09:18,good,none,positive
review_9102_1,2025-08-15 10:42:43,sangat membantu,none,positive
review_9103_1,2025-08-15 10:39:24,tolong dibanyakin promo nya.,app,negative
review_9103_2,2025-08-15 10:39:24,sukses selalu,none,positive
review_9104_1,2025-08-15 10:38:57,"saldo nya uda ga bisa pakek tf lagi, minta di update plus",app,negative
review_9104_2,2025-08-15 10:38:57,"tp di tolak,",none,neutral
review_9104_3,2025-08-15 10:38:57,padahal uda pernah terdaftar.,none,neutral
review_9104_4,2025-08-15 10:38:57,aplikasi aneh,app,negative
review_9105_1,2025-08-15 10:37:58,bagus banget aplikasinya aku mulai nyaman pakai gojek,service,positive
review_9106_1,2025-08-15 10:36:13,mantap,none,positive
review_9107_1,2025-08-15 10:32:02,puas,none,positive
review_9108_1,2025-08-15 10:13:23,dengan gojek jadi lebih cepat,service,positive
review_9109_1,2025-08-15 10:03:51,bagus,none,positive
review_9110_1,2025-08-15 10:02:56,pengiriman via tokopedia dan market online nya lelet semua.,service,negative
review_9110_2,2025-08-15 10:02:56,nganggu orang kerja saja.,service,negative
review_9111_1,2025-08-15 09:48:31,tambah bintangnya....,none,positive
review_9111_2,2025-08-15 09:48:31,"Lebih mudah pergi kemana-mana dengan adanya gojek,",service,positive
review_9112_1,2025-08-15 09:29:53,map nya sering salah,app,negative
review_9113_1,2025-08-15 09:19:00,gopay pinjam tidak bisa ditarik (,app,negative
review_9113_2,2025-08-15 09:19:00,"padahal sudah dibayar, dan sisa limit masih ada)",none,neutral
review_9114_1,2025-08-15 09:16:53,go food sering banget kurang pesanan nya,service,negative
review_9115_1,2025-08-15 09:14:48,luar biasa,none,positive
review_9116_1,2025-08-15 09:08:47,keren lah,none,positive
review_9117_1,2025-08-15 09:04:02,Gojek oke lah bisa membantu memenuhi kebutuhan sehari-hari,service,positive
review_9118_1,2025-08-15 08:56:29,dapet driver yg jauh mulu.,app,negative
review_9118_2,2025-08-15 08:56:29,lama..,service,negative
review_9118_3,2025-08-15 08:56:29,tolong di perbaiki.,none,negative
review_9119_1,2025-08-15 08:52:27,hari ini saya di datang i driver gojek.,none,neutral
review_9119_2,2025-08-15 08:52:27,karena sering saya CANCLE.,none,neutral
review_9119_3,2025-08-15 08:52:27,karena akun dia laki laki dan yang datang perempuan.,service,negative
review_9119_4,2025-08-15 08:52:27,saya wanita gendut tidak cocok di bonceng sama wanita,service,negative
review_9119_5,2025-08-15 08:52:27,karena takut jatuh.,none,neutral
review_9119_6,2025-08-15 08:52:27,meskipun alasan saya tidak menyangkut dia alasan CANCLE saya,none,neutral
review_9119_7,2025-08-15 08:52:27,karena mendapat transportasi lain,none,neutral
review_9119_8,2025-08-15 08:52:27,tapi dia tetap datang i rumah saya dan marah marah.,service,negative
review_9119_9,2025-08-15 08:52:27,terus solusi saya bagaimana??,none,neutral
review_9119_10,2025-08-15 08:52:27,padahal saya tidak mau driver perempuan.,none,neutral
review_9119_11,2025-08-15 08:52:27,saya pengguna gojek sudah 600 kali penggunaan,none,neutral
review_9120_1,2025-08-15 08:31:15,oke,none,positive
review_9121_1,2025-08-15 07:50:10,gercep..,service,positive
review_9121_2,2025-08-15 07:50:10,n drivernya pro,service,positive
review_9122_1,2025-08-15 07:33:12,aplikasi BAGUSSSSS MANTAAPPP,none,positive
review_9123_1,2025-08-15 07:22:59,cukup lengkap,none,positive
review_9124_1,2025-08-15 07:20:29,good,none,positive
review_9125_1,2025-08-15 07:07:08,banyak resto yang ngasih gak sesuai sama makanan dan gak bisa di komple,service,negative
review_9126_1,2025-08-15 07:02:47,sangat mudah dan aman,none,positive
review_9127_1,2025-08-15 06:59:42,MANTAP,none,positive
review_9128_1,2025-08-15 06:37:23,puas,none,positive
review_9129_1,2025-08-15 06:32:31,enak dan cepat.,none,positive
review_9129_2,2025-08-15 06:32:31,cuma harga Ongkir nya lumayan agak mahal,app,negative
review_9130_1,2025-08-15 06:11:45,Terlalu sering minta update,app,negative
review_9131_1,2025-08-15 05:55:10,"awal mulai paylater bisa, gopay pinjam aman,",none,neutral
review_9131_2,2025-08-15 05:55:10,tapi kok sekarang paylater dibilang sedang di review,app,negative
review_9131_3,2025-08-15 05:55:10,"padahal gak pernah telat bayar, gopay pinjam juga gtu, dibilang lokasi gak terjangkau, jadi yang kemarin itu bagaimana, gak bisa konsisten ya aplikasi ini.",app,negative
review_9132_1,2025-08-15 05:51:40,sangat membantu bangetttttttttttt,none,positive
review_9133_1,2025-08-15 05:44:15,bagus,none,positive
review_9134_1,2025-08-15 05:23:31,Bagus skli😬,none,positive
review_9135_1,2025-08-15 05:07:12,susah dapat driver,service,positive
review_9136_1,2025-08-15 05:02:53,nice,none,positive
review_9137_1,2025-08-15 04:50:03,sangat membantu..,none,positive
review_9138_1,2025-08-15 04:48:27,Mudah dipake,none,positive
review_9139_1,2025-08-15 04:38:47,saldo kepotong,app,negative
review_9139_2,2025-08-15 04:38:47,padahal transaksi nya di batalkan,none,neutral
review_9140_1,2025-08-15 04:37:39,"lebih seru pakai gojek selain seru waktu penjemputan dan pemilihan rute sangat cepat loh dilokasi tertentu dan selain pesan kendaraan bisa juga dipakai untuk transportasi pokonya seruu deh driver nya juga kadang ramah² loh banyak vocher juga,lov u gojek🔥",service,positive
review_9141_1,2025-08-15 04:29:32,bagus👍,none,positive
review_9142_1,2025-08-15 04:28:27,mempermudah segala urusan good buat para driver dan,service,positive
review_9142_2,2025-08-15 04:28:27,kalo bsa pihak kantor jgn gede ambil potongan ke para driver ngotak dikit cok,app,negative
review_9143_1,2025-08-15 04:16:04,bagus,none,positive
review_9144_1,2025-08-15 03:48:54,"sangat membantu, minta tolong sering dapat promo diskon yaaa hehehe",app dan service,positive
review_9145_1,2025-08-15 03:45:15,"bertahun-tahun pake gojek, akhir-akhir ini drivernya bobrok semua udah",service,negative
review_9145_2,2025-08-15 03:45:15,"kalo jemput ghosting aneh, gatau salah driver atau emang servernya",service,negative
review_9146_1,2025-08-15 02:46:20,sangat bagus,none,positive
review_9147_1,2025-08-15 02:45:45,saya order bubur dari jam 9:30 sampai jam 11blm Dateng juga,service,negative
review_9147_2,2025-08-15 02:45:45,padahal Deket ini gimana sih sistem gojek semakin lama semakin tidak bertanggung jawab keburu pinsan orang yang mau makan,service,negative
review_9148_1,2025-08-15 02:41:22,naik motor online,none,neutral
review_9149_1,2025-08-15 02:29:29,baik,none,positive
review_9150_1,2025-08-15 01:50:39,tarif mahal,app,negative
